Fiscal Year,Military Personnel Class,Unit Zip Code,Accession Total,Prior Service,Non-Prior Service
2015,Enlisted,37825,9,3,6
2015,Enlisted,37841,3,1,2
2015,Enlisted,37854,8,2,6
2015,Enlisted,37857,1,1,0
2015,Enlisted,37860,11,4,7
2015,Enlisted,37863,8,3,5
2015,Enlisted,37874,12,2,10
2015,Enlisted,37919,33,11,22
2015,Enlisted,37939,24,11,13
2015,Enlisted,38001,14,5,9
2015,Enlisted,38008,8,0,8
2015,Enlisted,38012,18,7,11
2015,Enlisted,38019,3,2,1
2015,Enlisted,38024,6,2,4
2015,Enlisted,38053,31,10,21
2015,Enlisted,38063,9,2,7
2015,Enlisted,38079,5,1,4
2015,Enlisted,38118,29,7,22
2015,Enlisted,38201,3,3,0
2015,Enlisted,38225,5,3,2
2015,Enlisted,38242,8,4,4
2015,Enlisted,38261,12,4,8
2015,Enlisted,38301,13,2,11
2015,Enlisted,38302,16,2,14
2015,Enlisted,38320,6,4,2
2015,Enlisted,38340,15,2,13
2015,Enlisted,38343,12,3,9
2015,Enlisted,38344,12,4,8
2015,Enlisted,38351,12,3,9
2015,Enlisted,38358,5,2,3
2015,Enlisted,38363,6,1,5
2015,Enlisted,38372,3,1,2
2015,Enlisted,38375,4,4,0
2015,Enlisted,38382,18,2,16
2015,Enlisted,38401,11,5,6
2015,Enlisted,38462,7,4,3
2015,Enlisted,38464,12,2,10
2015,Enlisted,38478,3,1,2
2015,Enlisted,38485,15,9,6
2015,Enlisted,38506,27,11,16
2015,Enlisted,38556,21,5,16
2015,Enlisted,38563,5,3,2
2015,Enlisted,38570,6,0,6
2015,Enlisted,38572,7,1,6
2015,Enlisted,38583,10,0,10
2015,Enlisted,38606,24,2,22
2015,Enlisted,38614,14,0,14
2015,Enlisted,38632,16,2,14
2015,Enlisted,38635,10,3,7
2015,Enlisted,38655,5,0,5
2015,Enlisted,38663,7,0,7
2015,Enlisted,38668,27,3,24
2015,Enlisted,38671,36,4,32
2015,Enlisted,38701,24,0,24
2015,Enlisted,38732,10,2,8
2015,Enlisted,38737,14,0,14
2015,Enlisted,38751,10,2,8
2015,Enlisted,38801,40,2,38
2015,Enlisted,38803,16,2,14
2015,Enlisted,38821,2,0,2
2015,Enlisted,38829,14,2,12
2015,Enlisted,38834,8,0,8
2015,Enlisted,38835,9,1,8
2015,Enlisted,38843,5,1,4
2015,Enlisted,38851,19,0,19
2015,Enlisted,38852,5,0,5
2015,Enlisted,38858,9,1,8
2015,Enlisted,38860,8,0,8
2015,Enlisted,38863,17,2,15
2015,Enlisted,38901,9,4,5
2015,Enlisted,38902,16,0,16
2015,Enlisted,38915,17,3,14
2015,Enlisted,38916,12,1,11
2015,Enlisted,38921,9,1,8
2015,Enlisted,38926,1,0,1
2015,Enlisted,38935,12,3,9
2015,Enlisted,38965,13,0,13
2015,Enlisted,38967,9,0,9
2015,Enlisted,39043,31,7,24
2015,Enlisted,39046,15,2,13
2015,Enlisted,39051,15,2,13
2015,Enlisted,39059,12,4,8
2015,Enlisted,39060,34,5,29
2015,Enlisted,39074,9,4,5
2015,Enlisted,39090,4,0,4
2015,Enlisted,39111,13,3,10
2015,Enlisted,39114,20,1,19
2015,Enlisted,39117,11,1,10
2015,Enlisted,39120,5,0,5
2015,Enlisted,39159,9,1,8
2015,Enlisted,39168,13,0,13
2015,Enlisted,39183,29,4,25
2015,Enlisted,39194,4,1,3
2015,Enlisted,39202,2,2,0
2015,Enlisted,39204,41,9,32
2015,Enlisted,39209,20,1,19
2015,Enlisted,39216,22,7,15
2015,Enlisted,39296,17,4,13
2015,Enlisted,39307,11,3,8
2015,Enlisted,39328,8,1,7
2015,Enlisted,39339,5,1,4
2015,Enlisted,39345,27,3,24
2015,Enlisted,39350,17,0,17
2015,Enlisted,39355,12,3,9
2015,Enlisted,39367,13,0,13
2015,Enlisted,39403,4,0,4
2015,Enlisted,39407,66,5,61
2015,Enlisted,39422,5,0,5
2015,Enlisted,39429,11,2,9
2015,Enlisted,39440,8,3,5
2015,Enlisted,39452,12,1,11
2015,Enlisted,39455,3,0,3
2015,Enlisted,39466,10,1,9
2015,Enlisted,39470,30,7,23
2015,Enlisted,39475,8,0,8
2015,Enlisted,39476,9,0,9
2015,Enlisted,39501,15,2,13
2015,Enlisted,39505,19,9,10
2015,Enlisted,39507,29,2,27
2015,Enlisted,39532,28,5,23
2015,Enlisted,39556,9,3,6
2015,Enlisted,39567,10,1,9
2015,Enlisted,39577,3,0,3
2015,Enlisted,39601,24,2,22
2015,Enlisted,39638,4,0,4
2015,Enlisted,39648,22,3,19
2015,Enlisted,39654,9,0,9
2015,Enlisted,39667,10,1,9
2015,Enlisted,39704,3,0,3
2015,Enlisted,39730,12,0,12
2015,Enlisted,39735,5,0,5
2015,Enlisted,39744,12,2,10
2015,Enlisted,39760,15,0,15
2015,Enlisted,39773,11,0,11
2015,Enlisted,40004,3,0,3
2015,Enlisted,40065,8,0,8
2015,Enlisted,40069,9,3,6
2015,Enlisted,40205,4,4,0
2015,Enlisted,40209,19,1,18
2015,Enlisted,40213,8,4,4
2015,Enlisted,40218,20,4,16
2015,Enlisted,40311,4,0,4
2015,Enlisted,40330,5,1,4
2015,Enlisted,40351,12,0,12
2015,Enlisted,40422,7,0,7
2015,Enlisted,40472,18,3,15
2015,Enlisted,40475,61,14,47
2015,Enlisted,40510,32,3,29
2015,Enlisted,40601,56,7,49
2015,Enlisted,40741,24,3,21
2015,Enlisted,40769,11,2,9
2015,Enlisted,40831,11,0,11
2015,Enlisted,40906,10,1,9
2015,Enlisted,40965,19,1,18
2015,Enlisted,41005,89,6,83
2015,Enlisted,41008,2,0,2
2015,Enlisted,41031,8,0,8
2015,Enlisted,41056,8,1,7
2015,Enlisted,41094,16,1,15
2015,Enlisted,41101,12,1,11
2015,Enlisted,41164,19,2,17
2015,Enlisted,41339,8,0,8
2015,Enlisted,41653,17,2,15
2015,Enlisted,41701,7,2,5
2015,Enlisted,42025,15,5,10
2015,Enlisted,42064,2,0,2
2015,Enlisted,42071,35,1,34
2015,Enlisted,42086,21,3,18
2015,Enlisted,42101,17,4,13
2015,Enlisted,42141,21,1,20
2015,Enlisted,42167,13,1,12
2015,Enlisted,42240,1,1,0
2015,Enlisted,42276,3,2,1
2015,Enlisted,42301,15,3,12
2015,Enlisted,42330,19,3,16
2015,Enlisted,42345,11,4,7
2015,Enlisted,42420,4,0,4
2015,Enlisted,42431,5,2,3
2015,Enlisted,42501,16,1,15
2015,Enlisted,42633,9,0,9
2015,Enlisted,42701,32,1,31
2015,Enlisted,42718,9,2,7
2015,Enlisted,42754,8,2,6
2015,Enlisted,43015,27,3,24
2015,Enlisted,43040,49,4,45
2015,Enlisted,43055,42,5,37
2015,Enlisted,43102,17,3,14
2015,Enlisted,43213,133,13,120
2015,Enlisted,43217,63,15,48
2015,Enlisted,43228,15,3,12
2015,Enlisted,43235,1,1,0
2015,Enlisted,43302,19,1,18
2015,Enlisted,43402,34,4,30
2015,Enlisted,43452,1,1,0
2015,Enlisted,43465,134,16,118
2015,Enlisted,43614,44,4,40
2015,Enlisted,43756,50,2,48
2015,Enlisted,43812,30,2,28
2015,Enlisted,44023,37,2,35
2015,Enlisted,44055,15,4,11
2015,Enlisted,44128,75,14,61
2015,Enlisted,44142,21,1,20
2015,Enlisted,44224,83,12,71
2015,Enlisted,44256,62,4,58
2015,Enlisted,44313,12,0,12
2015,Enlisted,44444,60,6,54
2015,Enlisted,44515,65,4,61
2015,Enlisted,44601,9,2,7
2015,Enlisted,44622,13,0,13
2015,Enlisted,44691,14,0,14
2015,Enlisted,44720,112,13,99
2015,Enlisted,44857,18,1,17
2015,Enlisted,44870,28,7,21
2015,Enlisted,44883,35,6,29
2015,Enlisted,44903,40,4,36
2015,Enlisted,45015,40,4,36
2015,Enlisted,45036,13,1,12
2015,Enlisted,45044,18,1,17
2015,Enlisted,45215,52,1,51
2015,Enlisted,45331,13,3,10
2015,Enlisted,45346,49,1,48
2015,Enlisted,45356,25,1,24
2015,Enlisted,45385,3,0,3
2015,Enlisted,45430,43,1,42
2015,Enlisted,45502,19,1,18
2015,Enlisted,45505,32,2,30
2015,Enlisted,45601,39,1,38
2015,Enlisted,45662,22,2,20
2015,Enlisted,45804,43,0,43
2015,Enlisted,45885,18,4,14
2015,Enlisted,46012,17,3,14
2015,Enlisted,46036,5,1,4
2015,Enlisted,46041,8,2,6
2015,Enlisted,46052,15,3,12
2015,Enlisted,46122,18,2,16
2015,Enlisted,46124,27,7,20
2015,Enlisted,46131,142,18,124
2015,Enlisted,46135,6,1,5
2015,Enlisted,46140,4,1,3
2015,Enlisted,46151,32,9,23
2015,Enlisted,46176,54,12,42
2015,Enlisted,46208,10,4,6
2015,Enlisted,46216,57,10,47
2015,Enlisted,46241,143,28,115
2015,Enlisted,46323,12,1,11
2015,Enlisted,46350,26,1,25
2015,Enlisted,46383,22,6,16
2015,Enlisted,46402,28,2,26
2015,Enlisted,46406,23,5,18
2015,Enlisted,46517,12,1,11
2015,Enlisted,46563,19,2,17
2015,Enlisted,46580,13,3,10
2015,Enlisted,46613,30,4,26
2015,Enlisted,46703,13,5,8
2015,Enlisted,46714,9,3,6
2015,Enlisted,46750,11,0,11
2015,Enlisted,46809,1,1,0
2015,Enlisted,46825,42,7,35
2015,Enlisted,46901,3,0,3
2015,Enlisted,46947,22,0,22
2015,Enlisted,46953,17,4,13
2015,Enlisted,46970,1,1,0
2015,Enlisted,47150,39,4,35
2015,Enlisted,47167,10,1,9
2015,Enlisted,47170,5,0,5
2015,Enlisted,47203,10,2,8
2015,Enlisted,47250,20,5,15
2015,Enlisted,47265,8,1,7
2015,Enlisted,47274,29,6,23
2015,Enlisted,47303,6,1,5
2015,Enlisted,47331,6,2,4
2015,Enlisted,47348,17,2,15
2015,Enlisted,47374,6,1,5
2015,Enlisted,47394,31,2,29
2015,Enlisted,47401,35,4,31
2015,Enlisted,47421,9,2,7
2015,Enlisted,47441,24,6,18
2015,Enlisted,47501,24,7,17
2015,Enlisted,47546,49,9,40
2015,Enlisted,47591,6,1,5
2015,Enlisted,47715,94,8,86
2015,Enlisted,47804,19,3,16
2015,Enlisted,47834,10,0,10
2015,Enlisted,47872,11,1,10
2015,Enlisted,47905,64,9,55
2015,Enlisted,47933,12,4,8
2015,Enlisted,47960,4,1,3
2015,Enlisted,47977,10,2,8
2015,Enlisted,47978,7,0,7
2015,Enlisted,48060,6,2,4
2015,Enlisted,48180,46,12,34
2015,Enlisted,48197,91,11,80
2015,Enlisted,48208,26,5,21
2015,Enlisted,48234,39,10,29
2015,Enlisted,48341,33,7,26
2015,Enlisted,48446,9,0,9
2015,Enlisted,48601,54,13,41
2015,Enlisted,48640,7,1,6
2015,Enlisted,48642,2,0,2
2015,Enlisted,48706,13,0,13
2015,Enlisted,48801,9,1,8
2015,Enlisted,48817,44,2,42
2015,Enlisted,48837,68,10,58
2015,Enlisted,48838,14,1,13
2015,Enlisted,48843,25,9,16
2015,Enlisted,48906,18,8,10
2015,Enlisted,48912,13,5,8
2015,Enlisted,49009,27,8,19
2015,Enlisted,49012,37,5,32
2015,Enlisted,49047,23,6,17
2015,Enlisted,49091,2,1,1
2015,Enlisted,49201,5,2,3
2015,Enlisted,49202,10,3,7
2015,Enlisted,49221,1,1,0
2015,Enlisted,49224,10,2,8
2015,Enlisted,49306,5,1,4
2015,Enlisted,49307,13,1,12
2015,Enlisted,49437,12,2,10
2015,Enlisted,49509,136,34,102
2015,Enlisted,49601,19,3,16
2015,Enlisted,49660,17,6,11
2015,Enlisted,49707,7,2,5
2015,Enlisted,49721,20,1,19
2015,Enlisted,49739,79,19,60
2015,Enlisted,49783,21,1,20
2015,Enlisted,49802,1,0,1
2015,Enlisted,49837,15,3,12
2015,Enlisted,49849,13,1,12
2015,Enlisted,49908,3,0,3
2015,Enlisted,49913,4,0,4
2015,Enlisted,49935,4,2,2
2015,Enlisted,50025,5,1,4
2015,Enlisted,50036,36,1,35
2015,Enlisted,50126,19,3,16
2015,Enlisted,50131,213,34,179
2015,Enlisted,50138,9,0,9
2015,Enlisted,50158,13,0,13
2015,Enlisted,50220,9,0,9
2015,Enlisted,50321,1,1,0
2015,Enlisted,50401,12,2,10
2015,Enlisted,50501,21,0,21
2015,Enlisted,50511,27,2,25
2015,Enlisted,50588,13,2,11
2015,Enlisted,50616,9,3,6
2015,Enlisted,50662,17,3,14
2015,Enlisted,50703,45,7,38
2015,Enlisted,50841,20,2,18
2015,Enlisted,51031,15,0,15
2015,Enlisted,51111,38,5,33
2015,Enlisted,51201,13,0,13
2015,Enlisted,51301,3,0,3
2015,Enlisted,51334,4,2,2
2015,Enlisted,51401,9,0,9
2015,Enlisted,51442,12,2,10
2015,Enlisted,51503,26,7,19
2015,Enlisted,51566,5,1,4
2015,Enlisted,51601,15,2,13
2015,Enlisted,52002,21,4,17
2015,Enlisted,52246,50,2,48
2015,Enlisted,52353,12,1,11
2015,Enlisted,52404,50,3,47
2015,Enlisted,52501,18,3,15
2015,Enlisted,52556,24,3,21
2015,Enlisted,52577,9,1,8
2015,Enlisted,52632,6,3,3
2015,Enlisted,52638,15,3,12
2015,Enlisted,52641,7,1,6
2015,Enlisted,52732,11,1,10
2015,Enlisted,52761,7,1,6
2015,Enlisted,52806,32,6,26
2015,Enlisted,53027,2,0,2
2015,Enlisted,53066,31,4,27
2015,Enlisted,53073,5,0,5
2015,Enlisted,53089,31,3,28
2015,Enlisted,53094,17,4,13
2015,Enlisted,53095,13,2,11
2015,Enlisted,53105,8,0,8
2015,Enlisted,53121,4,0,4
2015,Enlisted,53144,6,3,3
2015,Enlisted,53154,8,1,7
2015,Enlisted,53186,8,0,8
2015,Enlisted,53190,13,0,13
2015,Enlisted,53212,58,10,48
2015,Enlisted,53403,17,2,15
2015,Enlisted,53511,21,3,18
2015,Enlisted,53538,23,2,21
2015,Enlisted,53581,3,2,1
2015,Enlisted,53704,82,18,64
2015,Enlisted,53818,6,2,4
2015,Enlisted,53821,6,0,6
2015,Enlisted,53901,11,0,11
2015,Enlisted,53913,3,0,3
2015,Enlisted,53948,14,1,13
2015,Enlisted,53959,17,2,15
2015,Enlisted,53963,10,6,4
2015,Enlisted,54017,20,3,17
2015,Enlisted,54022,16,2,14
2015,Enlisted,54143,16,4,12
2015,Enlisted,54241,6,1,5
2015,Enlisted,54303,18,6,12
2015,Enlisted,54401,7,1,6
2015,Enlisted,54405,7,2,5
2015,Enlisted,54409,10,0,10
2015,Enlisted,54449,17,2,15
2015,Enlisted,54451,25,2,23
2015,Enlisted,54452,2,0,2
2015,Enlisted,54455,18,2,16
2015,Enlisted,54456,3,0,3
2015,Enlisted,54481,12,1,11
2015,Enlisted,54487,12,2,10
2015,Enlisted,54495,13,0,13
2015,Enlisted,54501,13,1,12
2015,Enlisted,54612,9,0,9
2015,Enlisted,54615,18,1,17
2015,Enlisted,54618,15,5,10
2015,Enlisted,54650,16,3,13
2015,Enlisted,54656,4,0,4
2015,Enlisted,54660,11,1,10
2015,Enlisted,54665,14,1,13
2015,Enlisted,54703,21,1,20
2015,Enlisted,54729,9,1,8
2015,Enlisted,54751,25,4,21
2015,Enlisted,54801,3,0,3
2015,Enlisted,54806,15,1,14
2015,Enlisted,54843,17,2,15
2015,Enlisted,54868,13,0,13
2015,Enlisted,54880,3,0,3
2015,Enlisted,54902,26,1,25
2015,Enlisted,54914,22,6,16
2015,Enlisted,54923,7,1,6
2015,Enlisted,54929,10,0,10
2015,Enlisted,54935,23,10,13
2015,Enlisted,54971,13,2,11
2015,Enlisted,54981,7,0,7
2015,Enlisted,55008,41,4,37
2015,Enlisted,55016,32,4,28
2015,Enlisted,55021,18,4,14
2015,Enlisted,55033,15,3,12
2015,Enlisted,55057,12,1,11
2015,Enlisted,55060,9,3,6
2015,Enlisted,55063,23,4,19
2015,Enlisted,55066,7,1,6
2015,Enlisted,55068,47,13,34
2015,Enlisted,55077,39,5,34
2015,Enlisted,55082,26,3,23
2015,Enlisted,55101,1,1,0
2015,Enlisted,55106,27,5,22
2015,Enlisted,55107,58,11,47
2015,Enlisted,55112,102,9,93
2015,Enlisted,55113,26,8,18
2015,Enlisted,55118,47,4,43
2015,Enlisted,55303,25,3,22
2015,Enlisted,55350,5,1,4
2015,Enlisted,55355,9,0,9
2015,Enlisted,55362,21,0,21
2015,Enlisted,55413,3,0,3
2015,Enlisted,55431,65,4,61
2015,Enlisted,55443,21,2,19
2015,Enlisted,55719,6,0,6
2015,Enlisted,55720,7,0,7
2015,Enlisted,55744,11,0,11
2015,Enlisted,55746,11,1,10
2015,Enlisted,55811,63,3,60
2015,Enlisted,55904,44,4,40
2015,Enlisted,55912,28,4,24
2015,Enlisted,55987,30,1,29
2015,Enlisted,56001,30,5,25
2015,Enlisted,56007,20,3,17
2015,Enlisted,56021,2,0,2
2015,Enlisted,56031,27,1,26
2015,Enlisted,56073,22,2,20
2015,Enlisted,56081,14,0,14
2015,Enlisted,56082,15,0,15
2015,Enlisted,56143,29,3,26
2015,Enlisted,56156,15,3,12
2015,Enlisted,56164,20,1,19
2015,Enlisted,56201,11,2,9
2015,Enlisted,56208,15,2,13
2015,Enlisted,56256,27,3,24
2015,Enlisted,56258,22,1,21
2015,Enlisted,56265,16,0,16
2015,Enlisted,56267,20,1,19
2015,Enlisted,56277,15,3,12
2015,Enlisted,56278,21,0,21
2015,Enlisted,56283,5,1,4
2015,Enlisted,56303,60,13,47
2015,Enlisted,56308,21,5,16
2015,Enlisted,56345,141,10,131
2015,Enlisted,56347,7,0,7
2015,Enlisted,56378,15,3,12
2015,Enlisted,56401,30,4,26
2015,Enlisted,56482,16,2,14
2015,Enlisted,56501,12,1,11
2015,Enlisted,56537,19,2,17
2015,Enlisted,56560,39,3,36
2015,Enlisted,56601,10,3,7
2015,Enlisted,56701,10,0,10
2015,Enlisted,56716,10,0,10
2015,Enlisted,57006,9,1,8
2015,Enlisted,57028,7,1,6
2015,Enlisted,57042,17,1,16
2015,Enlisted,57069,12,1,11
2015,Enlisted,57078,6,1,5
2015,Enlisted,57104,34,2,32
2015,Enlisted,57201,23,1,22
2015,Enlisted,57231,6,1,5
2015,Enlisted,57252,5,0,5
2015,Enlisted,57301,5,0,5
2015,Enlisted,57325,5,1,4
2015,Enlisted,57350,8,2,6
2015,Enlisted,57366,5,0,5
2015,Enlisted,57380,16,2,14
2015,Enlisted,57401,16,2,14
2015,Enlisted,57501,9,0,9
2015,Enlisted,57601,5,0,5
2015,Enlisted,57702,20,11,9
2015,Enlisted,57703,14,1,13
2015,Enlisted,57717,12,1,11
2015,Enlisted,57741,1,1,0
2015,Enlisted,57783,9,1,8
2015,Enlisted,57785,8,3,5
2015,Enlisted,58054,3,0,3
2015,Enlisted,58072,11,3,8
2015,Enlisted,58075,6,0,6
2015,Enlisted,58102,69,21,48
2015,Enlisted,58201,29,11,18
2015,Enlisted,58237,3,1,2
2015,Enlisted,58257,8,1,7
2015,Enlisted,58301,14,4,10
2015,Enlisted,58318,1,1,0
2015,Enlisted,58324,1,0,1
2015,Enlisted,58368,1,1,0
2015,Enlisted,58402,18,3,15
2015,Enlisted,58421,7,1,6
2015,Enlisted,58433,8,0,8
2015,Enlisted,58474,4,0,4
2015,Enlisted,58495,3,1,2
2015,Enlisted,58506,55,16,39
2015,Enlisted,58601,12,5,7
2015,Enlisted,58646,1,0,1
2015,Enlisted,58702,19,6,13
2015,Enlisted,58802,7,2,5
2015,Enlisted,59036,4,0,4
2015,Enlisted,59047,4,0,4
2015,Enlisted,59102,56,6,50
2015,Enlisted,59218,5,2,3
2015,Enlisted,59230,7,0,7
2015,Enlisted,59270,4,1,3
2015,Enlisted,59301,1,0,1
2015,Enlisted,59405,10,2,8
2015,Enlisted,59457,10,0,10
2015,Enlisted,59501,4,0,4
2015,Enlisted,59538,7,1,6
2015,Enlisted,59602,60,9,51
2015,Enlisted,59636,30,10,20
2015,Enlisted,59701,9,0,9
2015,Enlisted,59711,12,1,11
2015,Enlisted,59714,43,13,30
2015,Enlisted,59725,8,3,5
2015,Enlisted,59808,61,6,55
2015,Enlisted,59840,5,0,5
2015,Enlisted,59901,19,2,17
2015,Enlisted,59923,1,0,1
2015,Enlisted,60037,43,3,40
2015,Enlisted,60098,7,4,3
2015,Enlisted,60120,24,10,14
2015,Enlisted,60178,17,1,16
2015,Enlisted,60435,18,0,18
2015,Enlisted,60472,87,8,79
2015,Enlisted,60505,20,5,15
2015,Enlisted,60546,136,20,116
2015,Enlisted,60615,84,13,71
2015,Enlisted,60616,10,5,5
2015,Enlisted,60638,24,4,20
2015,Enlisted,60651,43,7,36
2015,Enlisted,60901,20,4,16
2015,Enlisted,61021,11,2,9
2015,Enlisted,61032,28,1,27
2015,Enlisted,61071,39,2,37
2015,Enlisted,61115,29,2,27
2015,Enlisted,61264,34,6,28
2015,Enlisted,61341,43,3,40
2015,Enlisted,61364,6,0,6
2015,Enlisted,61401,33,3,30
2015,Enlisted,61434,9,1,8
2015,Enlisted,61443,19,5,14
2015,Enlisted,61455,17,3,14
2015,Enlisted,61607,78,5,73
2015,Enlisted,61701,20,2,18
2015,Enlisted,61734,1,0,1
2015,Enlisted,61761,26,5,21
2015,Enlisted,61764,9,1,8
2015,Enlisted,61801,9,4,5
2015,Enlisted,61820,9,2,7
2015,Enlisted,61834,6,1,5
2015,Enlisted,61938,7,2,5
2015,Enlisted,61944,21,2,19
2015,Enlisted,61951,12,1,11
2015,Enlisted,62056,42,11,31
2015,Enlisted,62205,18,4,14
2015,Enlisted,62269,25,3,22
2015,Enlisted,62286,44,5,39
2015,Enlisted,62301,10,0,10
2015,Enlisted,62401,40,8,32
2015,Enlisted,62439,29,6,23
2015,Enlisted,62521,55,8,47
2015,Enlisted,62618,6,1,5
2015,Enlisted,62702,90,17,73
2015,Enlisted,62864,36,9,27
2015,Enlisted,62896,20,4,16
2015,Enlisted,62959,41,9,32
2015,Enlisted,62966,17,2,15
2015,Enlisted,63020,15,2,13
2015,Enlisted,63028,12,2,10
2015,Enlisted,63044,64,3,61
2015,Enlisted,63077,24,5,19
2015,Enlisted,63109,56,15,41
2015,Enlisted,63125,69,9,60
2015,Enlisted,63383,24,4,20
2015,Enlisted,63401,18,3,15
2015,Enlisted,63501,12,1,11
2015,Enlisted,63552,25,4,21
2015,Enlisted,63640,3,1,2
2015,Enlisted,63645,4,1,3
2015,Enlisted,63703,28,4,24
2015,Enlisted,63755,14,1,13
2015,Enlisted,63775,15,1,14
2015,Enlisted,63801,13,1,12
2015,Enlisted,63841,9,3,6
2015,Enlisted,63857,17,1,16
2015,Enlisted,63873,8,2,6
2015,Enlisted,63901,11,2,9
2015,Enlisted,63935,13,1,12
2015,Enlisted,64052,10,3,7
2015,Enlisted,64067,30,8,22
2015,Enlisted,64085,15,2,13
2015,Enlisted,64093,8,1,7
2015,Enlisted,64129,89,12,77
2015,Enlisted,64402,9,0,9
2015,Enlisted,64468,5,1,4
2015,Enlisted,64506,15,3,12
2015,Enlisted,64601,12,0,12
2015,Enlisted,64683,30,4,26
2015,Enlisted,64701,29,1,28
2015,Enlisted,64735,10,1,9
2015,Enlisted,64759,3,0,3
2015,Enlisted,64772,12,4,8
2015,Enlisted,64804,18,6,12
2015,Enlisted,64831,20,3,17
2015,Enlisted,64836,13,0,13
2015,Enlisted,64850,1,0,1
2015,Enlisted,65101,25,7,18
2015,Enlisted,65109,41,7,34
2015,Enlisted,65202,14,5,9
2015,Enlisted,65233,26,5,21
2015,Enlisted,65251,5,0,5
2015,Enlisted,65265,9,1,8
2015,Enlisted,65270,11,1,10
2015,Enlisted,65301,12,3,9
2015,Enlisted,65305,49,6,43
2015,Enlisted,65340,13,0,13
2015,Enlisted,65401,21,1,20
2015,Enlisted,65473,21,6,15
2015,Enlisted,65536,16,0,16
2015,Enlisted,65605,25,4,21
2015,Enlisted,65708,11,4,7
2015,Enlisted,65723,7,0,7
2015,Enlisted,65775,9,0,9
2015,Enlisted,65802,80,16,64
2015,Enlisted,65803,32,11,21
2015,Enlisted,66027,10,6,4
2015,Enlisted,66044,21,9,12
2015,Enlisted,66061,27,9,18
2015,Enlisted,66067,6,1,5
2015,Enlisted,66071,4,0,4
2015,Enlisted,66102,23,11,12
2015,Enlisted,66219,15,5,10
2015,Enlisted,66434,6,0,6
2015,Enlisted,66436,2,0,2
2015,Enlisted,66441,9,3,6
2015,Enlisted,66502,37,28,9
2015,Enlisted,66503,4,1,3
2015,Enlisted,66508,5,1,4
2015,Enlisted,66611,8,5,3
2015,Enlisted,66619,54,19,35
2015,Enlisted,66749,12,2,10
2015,Enlisted,66762,13,0,13
2015,Enlisted,66801,5,1,4
2015,Enlisted,66901,3,1,2
2015,Enlisted,67010,14,1,13
2015,Enlisted,67114,8,3,5
2015,Enlisted,67124,5,1,4
2015,Enlisted,67217,40,11,29
2015,Enlisted,67219,29,5,24
2015,Enlisted,67337,9,0,9
2015,Enlisted,67401,18,5,13
2015,Enlisted,67410,13,5,8
2015,Enlisted,67432,5,1,4
2015,Enlisted,67501,14,3,11
2015,Enlisted,67530,5,2,3
2015,Enlisted,67601,4,0,4
2015,Enlisted,67654,3,1,2
2015,Enlisted,67701,3,1,2
2015,Enlisted,67801,1,0,1
2015,Enlisted,67901,2,0,2
2015,Enlisted,68041,10,3,7
2015,Enlisted,68066,17,5,12
2015,Enlisted,68073,14,3,11
2015,Enlisted,68106,14,4,10
2015,Enlisted,68142,38,4,34
2015,Enlisted,68310,17,4,13
2015,Enlisted,68410,2,0,2
2015,Enlisted,68467,2,0,2
2015,Enlisted,68508,29,9,20
2015,Enlisted,68524,62,17,45
2015,Enlisted,68602,7,2,5
2015,Enlisted,68701,16,3,13
2015,Enlisted,68763,4,1,3
2015,Enlisted,68787,5,0,5
2015,Enlisted,68801,11,0,11
2015,Enlisted,68822,3,0,3
2015,Enlisted,68847,12,1,11
2015,Enlisted,68901,16,3,13
2015,Enlisted,69001,1,0,1
2015,Enlisted,69101,7,1,6
2015,Enlisted,69162,2,1,1
2015,Enlisted,69337,4,2,2
2015,Enlisted,69361,3,1,2
2015,Enlisted,70072,16,1,15
2015,Enlisted,70084,14,2,12
2015,Enlisted,70117,86,13,73
2015,Enlisted,70364,21,4,17
2015,Enlisted,70390,10,1,9
2015,Enlisted,70401,52,12,40
2015,Enlisted,70403,16,2,14
2015,Enlisted,70427,9,2,7
2015,Enlisted,70433,28,1,27
2015,Enlisted,70438,15,0,15
2015,Enlisted,70460,20,1,19
2015,Enlisted,70508,48,9,39
2015,Enlisted,70510,38,6,32
2015,Enlisted,70517,13,1,12
2015,Enlisted,70526,9,1,8
2015,Enlisted,70544,23,1,22
2015,Enlisted,70563,14,1,13
2015,Enlisted,70570,8,0,8
2015,Enlisted,70582,14,2,12
2015,Enlisted,70586,3,0,3
2015,Enlisted,70601,30,8,22
2015,Enlisted,70605,7,1,6
2015,Enlisted,70633,13,1,12
2015,Enlisted,70634,5,2,3
2015,Enlisted,70714,10,3,7
2015,Enlisted,70721,82,13,69
2015,Enlisted,70737,26,4,22
2015,Enlisted,70760,9,1,8
2015,Enlisted,70764,65,8,57
2015,Enlisted,70807,4,2,2
2015,Enlisted,70820,61,8,53
2015,Enlisted,71019,14,5,9
2015,Enlisted,71023,24,2,22
2015,Enlisted,71055,30,4,26
2015,Enlisted,71101,45,6,39
2015,Enlisted,71111,12,4,8
2015,Enlisted,71203,25,2,23
2015,Enlisted,71220,9,1,8
2015,Enlisted,71232,6,2,4
2015,Enlisted,71241,4,1,3
2015,Enlisted,71251,2,0,2
2015,Enlisted,71263,2,0,2
2015,Enlisted,71270,35,6,29
2015,Enlisted,71292,14,1,13
2015,Enlisted,71295,5,0,5
2015,Enlisted,71303,24,2,22
2015,Enlisted,71322,8,2,6
